# timestamp, x, y, z, rx, ry, rz
3018000000,1.50659548973306,-0.17112216682495,3.73508865147040,2.53607399801754,2.26432794293794,-0.44208920645323
3019000000,1.50403412324204,-0.18041024380875,3.73568380622053,2.54375152308151,2.25686091223884,-0.44017132960917
3020000000,1.50141534364781,-0.18967286715248,3.73627838488126,2.55140314716670,2.24936445115612,-0.43825079782032
3021000000,1.49873937006729,-0.19890968100037,3.73687238736092,2.55902874447795,2.24183865649690,-0.43632764753254
3022000000,1.49600642382908,-0.20812033124915,3.73746581356789,2.56662818968271,2.23428362572569,-0.43440191523841
3023000000,1.49321672846013,-0.21730446556179,3.73805866341067,2.57420135791532,2.22669945696178,-0.43247363747601
3024000000,1.49037050967219,-0.22646173338121,3.73865093679783,2.58174812478120,2.21908624897651,-0.43054285082780
3025000000,1.48746799534826,-0.23559178594389,3.73924263363803,2.58926836636107,2.21144410119054,-0.42860959191941
3026000000,1.48450941552891,-0.24469427629332,3.73983375384002,2.59676195921508,2.20377311367105,-0.42667389741846
3027000000,1.48149500239856,-0.25376885929338,3.74042429731265,2.60422878038700,2.19607338712897,-0.42473580403341
3028000000,1.47842499027164,-0.26281519164166,3.74101426396485,2.61166870740835,2.18834502291614,-0.42279534851235
3029000000,1.47529961557866,-0.27183293188259,3.74160365370564,2.61908161830245,2.18058812302241,-0.42085256764183
3030000000,1.47211911685224,-0.28082174042055,3.74219246644413,2.62646739158857,2.17280279007273,-0.41890749824564
3031000000,1.46888373471304,-0.28978127953284,3.74278070208951,2.63382590628597,2.16498912732426,-0.41696017718366
3032000000,1.46559371185557,-0.29871121338254,3.74336836055107,2.64115704191792,2.15714723866335,-0.41501064135064
3033000000,1.46224929303399,-0.30761120803127,3.74395544173819,2.64846067851572,2.14927722860255,-0.41305892767499
3034000000,1.45885072504781,-0.31648093145186,3.74454194556032,2.65573669662270,2.14137920227760,-0.41110507311763
3035000000,1.45539825672743,-0.32532005354092,3.74512787192704,2.66298497729820,2.13345326544433,-0.40914911467073
3036000000,1.45189213891975,-0.33412824613126,3.74571322074797,2.67020540212146,2.12549952447557,-0.40719108935655
3037000000,1.44833262447359,-0.34290518300423,3.74629799193285,2.67739785319560,2.11751808635804,-0.40523103422620
3038000000,1.44471996822507,-0.35165053990202,3.74688218539150,2.68456221315146,2.10950905868916,-0.40326898635846
3039000000,1.44105442698292,-0.36036399453969,3.74746580103384,2.69169836515150,2.10147254967387,-0.40130498285855
3040000000,1.43733625951369,-0.36904522661730,3.74804883876985,2.69880619289365,2.09340866812141,-0.39933906085694
3041000000,1.43356572652696,-0.37769391783172,3.74863129850963,2.70588558061506,2.08531752344208,-0.39737125750811
3042000000,1.42974309066036,-0.38630975188852,3.74921318016336,2.71293641309598,2.07719922564391,-0.39540160998935
3043000000,1.42586861646463,-0.39489241451363,3.74979448364130,2.71995857566346,2.06905388532938,-0.39343015549954
3044000000,1.42194257038853,-0.40344159346491,3.75037520885380,2.72695195419509,2.06088161369211,-0.39145693125793
3045000000,1.41796522076374,-0.41195697854367,3.75095535571132,2.73391643512275,2.05268252251339,-0.38948197450292
3046000000,1.41393683778965,-0.42043826160600,3.75153492412439,2.74085190543625,2.04445672415889,-0.38750532249085
3047000000,1.40985769351808,-0.42888513657405,3.75211391400362,2.74775825268699,2.03620433157513,-0.38552701249476
3048000000,1.40572806183795,-0.43729729944718,3.75269232525974,2.75463536499163,2.02792545828610,-0.38354708180317
3049000000,1.40154821845991,-0.44567444831296,3.75327015780354,2.76148313103561,2.01962021838970,-0.38156556771886
3050000000,1.39731844090082,-0.45401628335813,3.75384741154592,2.76830144007679,2.01128872655428,-0.37958250755765
3051000000,1.39303900846826,-0.46232250687940,3.75442408639785,2.77509018194898,2.00293109801505,-0.37759793864716
3052000000,1.38871020224490,-0.47059282329414,3.75500018227041,2.78184924706540,1.99454744857056,-0.37561189832559
3053000000,1.38433230507286,-0.47882693915097,3.75557569907475,2.78857852642225,1.98613789457903,-0.37362442394048
3054000000,1.37990560153798,-0.48702456314022,3.75615063672213,2.79527791160208,1.97770255295477,-0.37163555284750
3055000000,1.37543037795401,-0.49518540610431,3.75672499512387,2.80194729477725,1.96924154116453,-0.36964532240922
3056000000,1.37090692234681,-0.50330918104798,3.75729877419141,2.80858656871337,1.96075497722378,-0.36765376999387
3057000000,1.36633552443838,-0.51139560314842,3.75787197383626,2.81519562677258,1.95224297969302,-0.36566093297408
3058000000,1.36171647563094,-0.51944438976527,3.75844459397002,2.82177436291694,1.94370566767406,-0.36366684872573
3059000000,1.35705006899085,-0.52745526045056,3.75901663450440,2.82832267171173,1.93514316080626,-0.36167155462662
3060000000,1.35233659923260,-0.53542793695844,3.75958809535118,2.83484044832870,1.92655557926269,-0.35967508805532
3061000000,1.34757636270257,-0.54336214325489,3.76015897642222,2.84132758854933,1.91794304374640,-0.35767748638991
3062000000,1.34276965736291,-0.55125760552725,3.76072927762950,2.84778398876805,1.90930567548653,-0.35567878700672
3063000000,1.33791678277524,-0.55911405219366,3.76129899888506,2.85420954599540,1.90064359623446,-0.35367902727915
3064000000,1.33301804008436,-0.56693121391237,3.76186814010105,2.86060415786116,1.89195692825993,-0.35167824457640
